6	SetVarString	_CRIME_CrimeTriggers.txt:1177
5	CharacterIsEnemy	_CRIME_CrimeTriggers.txt:3603
5	CharacterMakeNPC	Z_Shared_CharacterCreation.txt:65
5	CharacterSetCanTrade	_Trade.txt:348
5	CharacterStopCrimeWithID	_CRIME_CrimeBribes.txt:282
5	DB_ADRequested	__PROC.txt:741
5	DB_Arena_LastManStandingTeams	GLO_Arena_LMS.txt:397
5	DB_CheckPoint	GLO_Checkpoints.txt:10
5	DB_CrimeBribes_BribedTooManyTimes	_CRIME_CrimeBribes.txt:105
5	DB_Crime_WarningCount	_CRIME_CrimeTriggers.txt:469
5	DB_FairRand_Available	_Greevers_Little_Helpers.txt:396
5	DB_GLO_LVHub_PlayerChests_HostSecondary	_GLO_Homestead_PlayerChests.txt:144
5	DB_GLO_PartyMembers_BlockReturnToRecruitmentPosition	GLO_PartyPresets.txt:72
5	DB_IntegerSign	_CRIME_CrimeTriggers.txt:2015
5	DB_LastManStanding_InitiateDialog_Speaker	GLO_Arena_LMS.txt:84
5	DB_NewOriginRecruitmentDialog	_GLO_Shared_Origins.txt:120
5	DB_OneShot_DialogSpeakerCount	__OneshotDialogs.txt:11
5	DB_PROC_StartDialogWithVisibleTag	_Greevers_Little_Helpers.txt:1974
5	DB_TempTradeBalance	_Trade.txt:244
5	GetDistanceTo	QRY_Characters.txt:119
5	GetPosition	_CRIME_CrimeTriggers.txt:2057
5	ProcBlockCombineItem	_CRIME_CrimeTriggers.txt:3877
5	ProcCancelReflectionDialog	_GLOBAL_Shared_ReflectionDialog.txt:25
5	ProcCharacterRegisterCrimeWithPosition	_CRIME_CrimeTriggers.txt:1676
5	ProcCrimeCheckIfAttitudeCauseCombat	_CRIME_CrimeTriggers.txt:1472
5	ProcCrimeStopCombineItemCrime	_CRIME_CrimeTriggers.txt:4266
5	ProcObjectTimerCancel	_CRIME_CrimeTriggers.txt:2334
5	ProcSaveNumActors	_AAA_FirstGoal.txt:60
5	Proc_Arena_CheckWinCondition	GLO_Arena.txt:609
5	Proc_PyramidEnterBlockerTrigger	_GLOBAL_TeleporterPyramids.txt:93
5	QRY_CRIME_AssaultCrimeGetInvestigationPos	_CRIME_CrimeTriggers.txt:2028
5	QRY_CharacterIsNull	QRY_Characters.txt:157
5	QRY_GetClosestAvailableCharacterTo	__PROC.txt:1311
5	QRY_IntegerSign	_CRIME_CrimeTriggers.txt:2013
5	QryCombineItemHasCustomResult	_CRIME_CrimeTriggers.txt:4329
5	QryCombineItemIsBlocked	_CRIME_CrimeTriggers.txt:4364
5	QryEvaluateMagicPocketGold	_GLOBAL_ItemEvents.txt:196
5	SetHomesteadKeyState	_Waypoints.txt:155
5	StartVoiceBark	_Greevers_Little_Helpers.txt:1586
5	UserGetGold	_GLOBAL_ItemEvents.txt:198
4	ActivateTrade	_Trade.txt:166
4	CharacterAddGold	_GLOBAL_ItemEvents.txt:438
4	CharacterCanSee	_Greevers_Little_Helpers.txt:1203
4	CharacterDetachFromGroup	_CRIME_Prison.txt:143
4	CharacterDie	_GLO_Shared_Origins.txt:707
4	CharacterGetReservedUserID	_GLO_Homestead_PlayerChests.txt:275
4	CharacterIsDeadOrFeign	QRY_Characters.txt:44
4	CharacterMoveToAndTalk	_CRIME_CrimeTriggers.txt:937
4	CloseUI	_GLOBAL_ItemEvents.txt:78
4	CrimeEnableInterrogation	_CRIME_CrimeTriggers.txt:974
4	CrimeIgnoreCrime	_CRIME_CrimeTriggers.txt:287
4	DB_CRIME_AssaultCrimeInvestigationPos	_CRIME_CrimeTriggers.txt:2030
4	DB_CRIME_CrimeTriggers_SilentWitnessesForCrime	_CRIME_CrimeTriggers.txt:167
4	DB_CharacterCreationDummy	Z_Shared_CharacterCreation.txt:13
4	DB_CharacterDisappearedOutOfSight	__PROC.txt:1394
4	DB_CrimeBribes_CrimeSeverity	_CRIME_CrimeBribes.txt:44
4	DB_Crime_InterrogationStarted	_CRIME_CrimeTriggers.txt:889
4	DB_CurrentLevel	_AAA_FirstGoal.txt:575
4	DB_DialogNPCs	_AAA_FirstGoal.txt:143
4	DB_FairRand_Array	_Greevers_Little_Helpers.txt:420
4	DB_GenericOrigins	Z_Shared_CharacterCreation.txt:23
4	DB_GlobalCounter	_GLO_Homestead_PlayerChests.txt:83
4	DB_HW_CharCountInTrigger	__GLOBAL_HiddenWalls.txt:28
4	DB_IRP_Internal_PuzzlesItemsSolved	__GLOBAL_ItemRotationPuzzles.txt:42
4	DB_InCharacterCreation	Z_Shared_CharacterCreation.txt:103
4	DB_InternalCounter	__PROC.txt:149
4	DB_JDF_Dependencies	_Global_JournalHelper.txt:777
4	DB_JDF_QuestLinkedFlag	_Global_JournalHelper.txt:775
4	DB_Mystery	_Global_JournalHelper.txt:335
4	DB_NPCSheathWeapon	_CRIME_CrimeTriggers.txt:3085
4	DB_OriginNPCAlignment	Z_Shared_CharacterCreation.txt:27
4	DB_OriginRelationModifiedAmount	_GLO_Shared_Origins.txt:492
4	DB_Shapeshifting_OriginalRaces	_GLOBAL_Shared_Shapeshifting.txt:263
4	DB_Shovel_PlayerHadWeaponDrawn	__GLO_Shovel.txt:51
4	DialogAddActor	_CRIME_CrimeTriggers.txt:1502
4	EnterCombat	_CRIME_CrimeTriggers.txt:2101
4	FadeToBlack	GLO_Arena.txt:936
4	ItemTemplateIsInUserInventory	_GLOBAL_ItemEvents.txt:133
4	MoveAllItemsTo	_CRIME_Prison.txt:157
4	PlayEffectAtPosition	_Greevers_Little_Helpers.txt:345
4	ProcBumpOsirisMoveCommandID	__PROC.txt:1041
4	ProcCharacterDisableAllCrimes	GLO_PartyPresets.txt:151
4	ProcCleanupArrest	_CRIME_Prison.txt:250
4	ProcCrimeMurderDefineSilentWitness	_CRIME_CrimeTriggers.txt:2660
4	ProcCrimeRegisterAssaultType	_CRIME_CrimeTriggers.txt:1970
4	ProcCrimeSetCustomSensibleActionVariable	_CRIME_CrimeTriggers.txt:4427
4	ProcCrimeSetupCountFlag_ForEachCriminal	_CRIME_CrimeTriggers.txt:457
4	ProcCrimeSetupValidWarningCriminals	_CRIME_CrimeTriggers.txt:516
4	ProcCrimeTrespassingCheckDetection	_CRIME_CrimeTriggers.txt:1403
4	ProcGetInvolvedNPCs	_AAA_FirstGoal.txt:59
4	ProcGetInvolvedPlayers	_AAA_FirstGoal.txt:58
4	ProcIncreaseInternalCount	__PROC.txt:141
4	ProcInteralCounterEntry	__PROC.txt:142
4	ProcMarkUndeadOrigin	GLO_PartyPresets.txt:53
4	ProcRestoreFightMode	_CRIME_CrimeTriggers.txt:3074
4	ProcSetInvulnerable	GLO_Arena.txt:637
4	ProcUnRegisterPlayerTriggers	GLO_PartyPresets.txt:70
4	Proc_Arena_CheckAvailableCharacters_2	GLO_Arena.txt:236
4	Proc_Arena_Win	GLO_Arena.txt:765
4	Proc_DoPartyDecisionDialog	_GLOBAL_Shared_PartyDecisionDialogs.txt:288
4	Proc_ItemEventCheck	_GLOBAL_ItemEvents.txt:44
4	QRY_CrimeBribes_BribedTooManyTimes	_CRIME_CrimeBribes.txt:103
4	QRY_GLOBAL_Shapeshifting_GetPolymorphStatus	_CRIME_CrimeBribes.txt:208
4	QRY_GLO_LVHub_GetUserChest	_GLO_Homestead_PlayerChests.txt:135
4	QRY_PlayLoopEffectCleanUp	_GLOBAL_Effects.txt:31
4	QryNPCIsGuard	_CRIME_CrimeTriggers.txt:3018
4	QryNonAnimalNPCCaresAboutVictim	_CRIME_CrimeTriggers.txt:3468
4	Query_IsPlayerHiding	QRY_Characters.txt:143
4	QuestClose	_Global_JournalHelper.txt:111
4	RemoveHarmfulStatuses	GLO_Arena.txt:635
4	SetInvulnerable_UseProcSetInvulnerable	__GLOBAL_Dialogs.txt:497
4	TeleportToPosition	GLO_Arena.txt:731
4	TriggerRegisterForPlayers	_AAA_FirstGoal.txt:272
4	UpdateTime	_AAA_FirstGoal.txt:439
3	CharacterAddSourcePoints	_Greevers_Little_Helpers.txt:1135
3	CharacterAssignToUser	Z_Shared_CharacterCreation.txt:291
3	CharacterEnableAllCrimes	_CRIME_CrimeTriggers.txt:132
3	CharacterGetAttribute	_CRIME_CrimeTriggers.txt:2007
3	CharacterIsInCombat	QRY_Characters.txt:117
3	CharacterIsInPartyWith	_GLOBAL_Shared_ReflectionDialog.txt:274
3	CharacterIsPlayer	_CRIME_CrimeTriggers.txt:4289
3	CharacterSetAnimationOverride	_Global_CharacterAnimations.txt:416
3	CharacterSetSpectating	GLO_Arena.txt:951
3	CharacterUseSkill	_Greevers_Little_Helpers.txt:156
3	CrimeTransferEvidenceTo	_CRIME_CrimeTriggers.txt:1127
3	DB_AttitudeAdjustMent	_Trade.txt:295
3	DB_AutomatedDialog	_AAA_FirstGoal.txt:71
3	DB_AvailableReflectionDialogPlayerCount	_GLOBAL_Shared_ReflectionDialog.txt:39
3	DB_BlockTextSpam	_TrapReactions.txt:23
3	DB_CRIME_AssaultCrimeGetCrimeLocationScoreIncrease	_CRIME_CrimeTriggers.txt:1996
3	DB_CRIME_DialogTeleportInitialPosition	_CRIME_CrimeTriggers.txt:1620
3	DB_CharacterPolymorphedInto	_GLOBAL_Shared_Shapeshifting.txt:32
3	DB_CombatObjects	_GLOBAL_Effects.txt:328
3	DB_CombatWarnings	_CRIME_CrimeTriggers.txt:1740
3	DB_CrimeBribes_PairBribes	_CRIME_CrimeBribes.txt:93
3	DB_CrimeMurderCrimeType	_CRIME_CrimeTriggers.txt:2516
3	DB_Crime_Assault	_CRIME_CrimeTriggers.txt:1889
3	DB_Crime_SetupCriminalIndex	_CRIME_CrimeTriggers.txt:515
3	DB_Crime_UseForbiddenItem	_CRIME_CrimeTriggers.txt:4167
3	DB_CustomUseItemResponse	_GLOBAL_TeleporterPyramids.txt:320
3	DB_DebugAVATARFound	GLO_PartyPresets.txt:109
3	DB_DialogPlayers	_AAA_FirstGoal.txt:132
3	DB_Dialogs	_GLOBAL_Shared_ReflectionDialog.txt:200
3	DB_FairAmount_ListFilled	_Greevers_Little_Helpers.txt:423
3	DB_FairRand_Last_Of_Previous_Seeding	_Greevers_Little_Helpers.txt:410
3	DB_FairRand_ReturnVal	_Greevers_Little_Helpers.txt:389
3	DB_GLO_LVHub_PlayerChests_Client	_GLO_Homestead_PlayerChests.txt:137
3	DB_GLO_LVHub_PlayerChests_Host	_GLO_Homestead_PlayerChests.txt:38
3	DB_GLO_PartyMember_OriginUserHasOtherCharacter	_GLO_Shared_PartyMembers.txt:205
3	DB_GLO_PartyMembers_DefaultFaction	GLO_PartyPresets.txt:130
3	DB_HasTaggedItem	_GLOBAL_ItemEvents.txt:587
3	DB_HostileToPlayerGroupAfterDialog	_Greevers_Little_Helpers.txt:838
3	DB_IRP_Internal_Items	__GLOBAL_ItemRotationPuzzles.txt:14
3	DB_IRP_Internal_Puzzles	__GLOBAL_ItemRotationPuzzles.txt:16
3	DB_Interrogation	_CRIME_CrimeTriggers.txt:507
3	DB_KilledEvent_HostileToTarget	_Greevers_Little_Helpers.txt:1759
3	DB_MovingItem	_PROC_AUDIO.txt:45
3	DB_MyseryUnlocked	_Global_JournalHelper.txt:323
3	DB_NormaliseAngle_Result	_Greevers_Little_Helpers.txt:2132
3	DB_ObjectCountHelper	_CRIME_CrimeTriggers.txt:2051
3	DB_OneShot_ADSpeakers	__OneshotDialogs.txt:201
3	DB_OnlyOnce	_Greevers_Little_Helpers.txt:384
3	DB_PartyDecisionDialog_Observer	_GLOBAL_Shared_PartyDecisionDialogs.txt:250
3	DB_PartyDecisionDialog_ObserverCount	_GLOBAL_Shared_PartyDecisionDialogs.txt:251
3	DB_PartyDecisionDialog_PlayerCount	_GLOBAL_Shared_PartyDecisionDialogs.txt:38
3	DB_PartyDecisionDialog_Players	_GLOBAL_Shared_PartyDecisionDialogs.txt:37
3	DB_PlayLoopEffectHandleResult	_GLOBAL_Effects.txt:33
3	DB_PrivateQuestFlag	_Global_JournalHelper.txt:308
3	DB_QRYRTN_PetPallerInDialogRange	QRY_Characters.txt:166
3	DB_QuestDef_AddEvent	_GLO_Shared_PartyMembers.txt:915
3	DB_ReflectionDialog_Phase1_Index	_GLOBAL_Shared_ReflectionDialog.txt:299
3	DB_ReflectionDialog_PlayerCount	_GLOBAL_Shared_ReflectionDialog.txt:216
3	DB_SawAttacker	__PROC.txt:1413
3	DB_Sees	_AAA_FirstGoal.txt:469
3	DB_SharedQuestFlag	_Global_JournalHelper.txt:264
3	DB_Shovelling_Mound	__GLO_Shovel.txt:48
3	DB_StackInternalCounter	_Greevers_Little_Helpers.txt:28
3	DB_StealRequestHandled	_CRIME_CrimeTriggers.txt:4065
3	DB_TemporaryHostilityAfterDialog	_Greevers_Little_Helpers.txt:854
3	DB_TopOfStack	_Greevers_Little_Helpers.txt:29
3	DB_TrespassTrigger	GLO_Checkpoints.txt:27
3	DB_TutorialMessages_SkillUnlockDone	_GLOBAL_TutorialMessages.txt:366
3	DB_WasInCombat	_CRIME_CrimeTriggers.txt:2484
3	DialogSetVariableString	_AAA_FirstGoal.txt:219
3	DisablePyramid	_GLOBAL_TeleporterPyramids.txt:44
3	DoGenTradeItems	_Trade.txt:46
3	EndTurn	_Greevers_Little_Helpers.txt:709
3	Foop	GLO_Arena.txt:991
3	Integer	_Greevers_Little_Helpers.txt:527
3	IntegerSubtract	_CRIME_CrimeTriggers.txt:2011
3	InventoryLaunchTagIterator	_GLOBAL_ItemEvents.txt:318
3	ItemMoveToPosition	_PROC_AUDIO.txt:30
3	ItemMoveToTrigger	_PROC_AUDIO.txt:25
3	ItemRemove	_Greevers_Little_Helpers.txt:1723
3	ItemRotateY	__GLOBAL_ItemInteraction.txt:26
3	ItemTemplateRemoveFrom	_GLOBAL_ItemEvents.txt:883
3	JumpToTurn	GLO_Arena.txt:992
3	LeaveCombat	GLO_Arena_LMS.txt:129
3	MusicPlayForPeer	_GLO_Shared_Origins.txt:930
3	Poof	GLO_Arena.txt:1055
3	ProcAppearOutOfSightAfterFleeing	_CRIME_CrimeTriggers.txt:2364
3	ProcAssignDummyToUser	Z_Shared_CharacterCreation.txt:96
3	ProcCancelAllRelationshipDialogs	_GLOBAL_Shared_RelationshipDialogs.txt:72
3	ProcCancelOneRelationshipDialog	_GLOBAL_Shared_RelationshipDialogs.txt:103
3	ProcCheckCounter	_Global_Procedure.txt:110
3	ProcCheckStartArrestInterrogation	_CRIME_Prison.txt:361
3	ProcCleanUpInterrogation	_CRIME_CrimeTriggers.txt:971
3	ProcClearStoryMove	_Greevers_Little_Helpers.txt:1174
3	ProcCrimeAddToAttackedDBIfAssaultCombat	_CRIME_CrimeTriggers.txt:2762
3	ProcCrimeCheckAssailant	_CRIME_CrimeTriggers.txt:1935
3	ProcCrimeCreateMurder	_CRIME_CrimeTriggers.txt:2602
3	ProcCrimeRegisterVandalise	_CRIME_CrimeTriggers.txt:3220
3	ProcCrimeSetupCountFlag	_CRIME_CrimeTriggers.txt:420
3	ProcLaunchAmbush	_Global_Procedure.txt:304
3	ProcMigrateQuestFlag	_Global_JournalHelper.txt:81
3	ProcMigrateQuestFlagsFor	_Global_JournalHelper.txt:248
3	ProcMigrateQuestsForUser	_Global_JournalHelper.txt:134
3	ProcOneShotADCleanup	__OneshotDialogs.txt:265
3	ProcOneShotDialogCleanup	__OneshotDialogs.txt:156
3	ProcRegisterPickPocketFailed	_CRIME_CrimeTriggers.txt:2975
3	ProcRegisterPlayerTriggers	GLO_PartyPresets.txt:153
3	ProcRemovePolymorphs	_GLOBAL_Shared_Shapeshifting.txt:145
3	ProcReservePolymorphShapes	_GLOBAL_Shared_Shapeshifting.txt:170
3	ProcSetQuestNPCFlag	_Global_JournalHelper.txt:73
3	ProcShareQuestflagWith	_Global_JournalHelper.txt:173
3	ProcStopInterrogation	_CRIME_CrimeTriggers.txt:1167
3	ProcTryStartAttackAD	_CRIME_CrimeTriggers.txt:1491
3	Proc_AddSourcePoint	_Greevers_Little_Helpers.txt:1141
3	Proc_Arena_Win_TeleportOut	GLO_Arena.txt:910
3	Proc_CheckPartyFull	GLO_PartyPresets.txt:160
3	Proc_JDF_CheckDependencies	_Global_JournalHelper.txt:835
3	Proc_ObjectCountHelper	_CRIME_CrimeTriggers.txt:2037
3	Proc_OnAddItemTemplateToChar	_GLOBAL_ItemEvents.txt:709
3	Proc_OneTimeEventFlag	_Greevers_Little_Helpers.txt:1888
3	Proc_PartyDecisionDialog_DoDialogWithObservers	_GLOBAL_Shared_PartyDecisionDialogs.txt:125
3	Proc_PyramidCheckEnabled	_GLOBAL_TeleporterPyramids.txt:56
3	Proc_ReflectionDialog_Phase1_NextPlayer	_GLOBAL_Shared_ReflectionDialog.txt:300
3	Proc_StartArrestDialog	_CRIME_Prison.txt:166
3	QRY_CRIMES_AssaultCrimeGetCrimeLocationScoreIncrease	_CRIME_CrimeTriggers.txt:1994
3	QRY_CRIME_BlockRegisterCrime	GLO_Checkpoints.txt:132
3	QRY_CRIME_PlayerInDialogTeleportedTooFarInit	_CRIME_CrimeTriggers.txt:1618
3	QRY_Conditional_CharacterCanSee	__PROC.txt:1333
3	QRY_Conditional_CharacterIsInPartyWith	__PROC.txt:1337
3	QRY_CrimeBribes_CrimeGetSeverity	_CRIME_CrimeBribes.txt:42
3	QRY_GLO_LVHub_PlayerChests_HostCanAccessChest	_GLO_Homestead_PlayerChests.txt:259
3	QRY_GetCriminalGuilty	_CRIME_CrimeTriggers.txt:1094
3	QRY_NormaliseAngle	_Greevers_Little_Helpers.txt:2130
3	QRY_OncePerUserAndNearbyPlayers	_Greevers_Little_Helpers.txt:576
3	QRY_PetPallerInDialogRange	QRY_Characters.txt:164
3	QRY_SpeakerIsAvailableAndInDialogRange	QRY_Characters.txt:109
3	QRY_SpeakerIsDead	QRY_Characters.txt:40
3	QRY_VersionIsOlderThan	GLO_SavegamePatchHelpers.txt:15
3	QryCrimeMurderGetCrimeType	_CRIME_CrimeTriggers.txt:2514
3	QuestAccepted	_GLO_Shared_PartyMembers.txt:917
3	Real	_Greevers_Little_Helpers.txt:539
3	RealDivide	_Greevers_Little_Helpers.txt:545
3	RealProduct	_Greevers_Little_Helpers.txt:521
3	RealSubtract	_Greevers_Little_Helpers.txt:515
3	SetCanFight	GLO_Arena.txt:685
3	SetCanJoinCombat	GLO_Arena.txt:686
3	SetStoryNpcStatus	_GLO_Shared_PartyMembers.txt:881
3	SetVarFloat3	_CRIME_CrimeTriggers.txt:569
3	StartPickpocket	_CRIME_CrimeTriggers.txt:2857
3	Transform	__PROC.txt:1561
3	TriggerUnregisterForPlayers	_AAA_FirstGoal.txt:290
3	UserGetFlag	GLO_Checkpoints.txt:145
2	AutoSave	_Global_Autosave.txt:42
2	CharacterAddAbility	_Greevers_Little_Helpers.txt:2069
2	CharacterDisappearOutOfSight	__PROC.txt:1395
2	CharacterEnableCrimeWarnings	_CRIME_CrimeTriggers.txt:370
2	CharacterEnteredSubRegion	_GLOBAL_Subregions.txt:22
2	CharacterEquipItem	_Greevers_Little_Helpers.txt:1653
2	CharacterFollowCharacter	__PROC.txt:45
2	CharacterGetRace	_GLOBAL_Shared_Shapeshifting.txt:222
2	CharacterIsDead	_CRIME_CrimeTriggers.txt:3578
2	CharacterIsSummon	GLO_Follower.txt:276
2	CharacterItemSetEvent	_Global.txt:53
2	CharacterLaunchIteratorAroundObject	_CRIME_CrimeBribes.txt:294
2	CharacterMoveToPosition	__PROC.txt:1017
2	CharacterRemoveTalent	GLO_Arena.txt:666
2	CharacterResurrect	_Greevers_Little_Helpers.txt:1063
2	CharacterResurrectCustom	GLO_Arena.txt:965
2	CharacterSetDoNotFaceFlag	__PROC.txt:83
2	CharacterSetHitpointsPercentage	GLO_Arena.txt:927
2	CharacterSetReactionPriority	_CRIME_CrimeTriggers.txt:868
2	CharacterStopFollow	__PROC.txt:52
2	CharacterUnequipItem	_Greevers_Little_Helpers.txt:1637
2	CrimeGetType	_CRIME_CrimeTriggers.txt:1507
